ID,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms,Reached.on.Time_Y.N,Warehouse_block_B,Warehouse_block_C,Warehouse_block_D,Warehouse_block_F,Mode_of_Shipment_Road,Mode_of_Shipment_Ship,Cost_per_gram,Discount_rate,Calls_per_Purchase
491,-1.8113515862396012,-1.4106332049029469,-0.7814132684329331,-0.28463234153974754,1,0,2.5407321133197787,-1.2108413740719293,1,False,True,False,False,False,True,0.1976850864019204,2.7029481259434402,-1.6718065642929716
495,0.7362810735502818,-1.4106332049029469,-1.1131686541487111,1.7329793920425816,2,0,2.822627018533536,-1.5010931581020246,1,False,False,False,False,False,True,0.4719340064396306,3.424084931900547,-0.5483187258291268
497,-0.1129298130463459,-0.703052984886498,0.0479751958565118,-0.28463234153974754,1,0,1.6950473976785072,-1.0397780885903625,1,False,True,False,False,False,True,0.31039598237122945,1.2545109515851514,0.013425193402795408
498,-0.1129298130463459,0.7121074551463997,-0.3045149014665023,-1.2934382083309122,1,1,0.8493626820372356,-0.5444973847773065,1,False,False,False,True,False,True,-0.18821765403843818,0.7502757928435083,1.1369130318666398
502,-0.9621406996429737,-0.703052984886498,-0.760678556825697,-0.28463234153974754,1,1,1.131257587250993,-1.4300741045627459,1,True,False,False,False,False,True,0.521474063781451,1.3004765020155624,-0.829190685445088
505,0.7362810735502818,0.004527235129950843,-1.0716992309342388,-1.2934382083309122,1,0,2.2588372081060215,-1.7981380689923987,1,False,False,True,False,False,True,1.2972445507272927,2.761159549026398,2.2604008703304848
508,0.7362810735502818,0.004527235129950843,0.3382611583578175,-0.28463234153974754,2,0,-0.8420067492453074,-0.6383660468466139,1,True,False,False,False,False,True,0.0415852041512807,-0.8207337252382695,0.8560410722506788
510,0.7362810735502818,-0.703052984886498,0.4419347163939981,-0.28463234153974754,1,1,2.2588372081060215,-0.6006950706214312,1,False,False,False,True,False,True,0.04268842211148098,1.4506958327838841,0.8560410722506788
513,0.7362810735502818,0.7121074551463997,-1.1131686541487111,0.724173525251417,1,0,0.00367796639596411,-1.4535412700800727,1,False,False,False,False,False,True,0.38909102060290657,0.3731215220820223,0.013425193402795408
514,0.7362810735502818,0.004527235129950843,0.7529553905025399,1.7329793920425816,1,1,1.6950473976785072,-0.7624950012935269,1,True,False,False,False,False,True,0.25801714556442523,0.8856833749315345,-0.5483187258291268
515,-0.1129298130463459,-0.703052984886498,-0.8228826916474054,-0.28463234153974754,1,1,0.8493626820372356,-1.4047542680835248,1,False,True,False,False,False,True,0.44888924325566104,1.0674787119027898,0.013425193402795408
520,-0.9621406996429737,-1.4106332049029469,0.027240484249275675,-0.28463234153974754,2,0,-1.1239016544590645,-0.05168690891344266,1,True,False,False,False,False,True,-0.3395943262173813,-1.0033596442081953,-0.829190685445088
527,0.7362810735502818,-1.4106332049029469,-0.15937192021584942,-1.2934382083309122,1,1,-1.1239016544590645,-0.28821123504860535,1,False,True,False,False,True,False,-0.2818054769118437,-0.983520460147962,2.2604008703304848
529,0.7362810735502818,1.4196876751628487,0.9810372181821373,-0.28463234153974754,2,0,0.5674677768234785,-0.4321020130890568,1,False,False,True,False,True,False,0.06541636806643876,0.038801393649800925,0.8560410722506788
532,-1.8113515862396012,0.7121074551463997,-0.7192091336112247,-1.2934382083309122,1,0,3.6683117341748073,-1.2701268448525445,1,True,False,False,False,True,False,0.29693974336654816,3.7240679263854966,-1.1100626450610493
537,-1.8113515862396012,0.004527235129950843,-1.2375769237921277,0.724173525251417,0,0,3.104521923747293,-1.2719795158144387,1,False,False,False,False,True,False,0.08261713229987616,3.9312580701560926,-2.008852915832125
538,-0.1129298130463459,0.7121074551463997,0.2967917351433453,-0.28463234153974754,2,0,1.6950473976785072,-0.36911120038465317,1,True,False,False,False,True,False,-0.13620837298921837,1.1117758213012439,0.013425193402795408
548,0.7362810735502818,0.7121074551463997,0.6492818324663593,1.7329793920425816,1,1,0.00367796639596411,-0.22522042234420173,1,False,False,False,True,False,False,-0.13078386068223904,-0.26197698363530303,-0.5483187258291268
550,-0.9621406996429737,0.7121074551463997,-0.7814132684329331,-0.28463234153974754,2,0,0.5674677768234785,-1.4757733216228035,1,True,False,False,False,False,False,0.5947609765178149,0.7614259560589255,-0.829190685445088
553,-0.9621406996429737,0.7121074551463997,-1.1961075005776556,-1.2934382083309122,1,1,0.5674677768234785,-1.7363823702625911,1,False,False,True,False,False,False,0.9883470554236474,1.0458980688625172,0.013425193402795408
555,0.7362810735502818,0.7121074551463997,0.7529553905025399,-0.28463234153974754,1,0,1.41315249246475,-0.3604654025624801,1,False,False,False,False,False,False,-0.03355741295714111,0.6904217167031488,0.8560410722506788
556,0.7362810735502818,0.7121074551463997,-0.5118620175388635,1.7329793920425816,1,1,-0.8420067492453074,-0.4049295056479415,1,True,False,False,False,False,False,-0.31092653452457225,-0.682608673696451,-0.5483187258291268
557,-0.9621406996429737,0.004527235129950843,0.8566289485387205,-1.2934382083309122,0,1,0.2855728716097213,-0.39875393577496077,1,False,True,False,False,False,False,0.014111273076316173,-0.11742553596723049,0.013425193402795408
559,-0.1129298130463459,-0.703052984886498,-1.0302298077197665,-0.28463234153974754,2,1,2.5407321133197787,-1.5239427666320533,1,False,False,True,False,False,False,0.5589768013788353,3.0073679783643574,0.013425193402795408
563,-0.9621406996429737,-0.703052984886498,-1.5900670211151418,-1.2934382083309122,2,1,3.104521923747293,-1.4103122809692075,1,False,True,False,False,False,False,0.09426302788825425,4.599930684005788,0.013425193402795408
564,-0.9621406996429737,0.004527235129950843,0.3175264467505814,-0.28463234153974754,1,1,2.2588372081060215,-1.1070918002058527,1,False,False,False,True,False,False,0.48794311589438194,1.5268919643976737,-0.829190685445088
568,0.7362810735502818,-0.703052984886498,1.1261801994327902,-0.28463234153974754,1,1,3.6683117341748073,-0.8835361708039496,1,True,False,False,False,False,True,0.4924508086020912,2.00333779180595,0.8560410722506788
570,-0.1129298130463459,1.4196876751628487,1.0639760646110819,-1.2934382083309122,2,0,3.38641682896105,-0.6099584254309024,1,False,False,False,True,False,True,0.21543804793575622,1.8583074838427378,1.1369130318666398
571,-1.8113515862396012,-0.703052984886498,0.46266942800123423,-0.28463234153974754,2,1,-0.8420067492453074,-0.33391045210866294,1,False,False,True,False,False,True,-0.11631678217581486,-0.8369215929985446,-1.6718065642929716
576,-0.1129298130463459,-0.703052984886498,-0.7192091336112247,0.724173525251417,1,1,-1.4057965596728217,-1.7870220432210333,1,False,False,False,True,False,True,1.51712202714048,-1.1847447106409557,-0.6606675096755112
579,-0.9621406996429737,-0.703052984886498,-0.8436174032546414,-0.28463234153974754,1,0,2.5407321133197787,-1.2133116020211216,1,False,False,False,False,False,True,0.17582529419029105,2.775093871314872,-0.829190685445088
586,-0.9621406996429737,0.004527235129950843,0.421200004786762,-0.28463234153974754,2,0,0.5674677768234785,-1.00210711236518,1,True,False,False,False,False,True,0.39639786294740353,0.21144653797198112,-0.829190685445088
588,-0.9621406996429737,1.4196876751628487,-0.4081884595026829,-1.2934382083309122,2,1,-0.5601118440315502,-0.2845058931248169,1,False,False,False,True,False,True,-0.3399320479172125,-0.45095313087926964,0.013425193402795408
593,-0.9621406996429737,-0.703052984886498,0.9603025065749011,-0.28463234153974754,2,0,-1.1239016544590645,-1.0996811163582758,1,False,True,False,False,False,True,0.7126782636701725,-1.0819533349083506,-0.829190685445088
600,-0.1129298130463459,-1.4106332049029469,-1.5278628862934334,-0.28463234153974754,2,0,-1.4057965596728217,-1.5393816913145053,1,False,False,False,True,False,True,0.32026225509440465,-1.1087749912584035,0.013425193402795408
610,-0.1129298130463459,0.7121074551463997,-1.1546380773631832,-0.28463234153974754,2,1,1.41315249246475,-1.6875953682660432,1,True,False,False,False,False,True,0.8705809579279588,1.9410849959887573,0.013425193402795408
614,-0.1129298130463459,1.4196876751628487,0.6907512556808316,-1.2934382083309122,2,0,3.38641682896105,-0.9588781232543148,1,False,False,False,True,False,True,0.4373282084056924,2.099942107882142,1.1369130318666398
617,0.7362810735502818,1.4196876751628487,-1.4656587514717252,-1.2934382083309122,0,0,3.38641682896105,-1.785169372259139,1,False,True,False,False,False,True,0.9538342725963088,4.687141112748495,2.2604008703304848
618,0.7362810735502818,0.004527235129950843,0.6492818324663593,-1.2934382083309122,2,0,0.5674677768234785,-0.44815849475880676,1,False,False,False,True,False,True,-0.005431334141195897,0.1365161964226268,2.2604008703304848
620,-0.9621406996429737,1.4196876751628487,0.21385288871440078,-1.2934382083309122,1,1,1.9769423028922644,-0.04057088314207731,1,False,False,False,True,False,True,-0.3057719671438757,1.3755809281652518,0.013425193402795408
623,-0.9621406996429737,0.7121074551463997,0.8151595253242483,-0.28463234153974754,1,1,0.00367796639596411,-0.10417925283377903,1,False,True,False,False,False,True,-0.15409609587834755,-0.2997787082257786,-0.829190685445088
630,-0.1129298130463459,1.4196876751628487,0.6492818324663593,-1.2934382083309122,1,0,3.6683117341748073,-0.8279560419471229,1,False,False,False,True,False,True,0.28779271997632483,2.3282286867412396,1.1369130318666398
635,-0.9621406996429737,-1.4106332049029469,-1.5071281746861973,-0.28463234153974754,1,1,0.00367796639596411,-1.602990061006207,1,False,True,False,False,False,True,0.45138975108567736,0.6197951594716051,-0.829190685445088
641,-0.1129298130463459,0.7121074551463997,-1.1753727889704193,-1.2934382083309122,1,0,-1.1239016544590645,-1.7722006755258795,1,False,True,False,False,False,True,1.1230571326138994,-0.8356041090690106,1.1369130318666398
643,-0.1129298130463459,-1.4106332049029469,0.5456082744301787,-1.2934382083309122,1,1,2.2588372081060215,-0.9384987426734783,1,False,False,True,False,False,True,0.36719589788670576,1.3901093253548638,1.1369130318666398
648,0.7362810735502818,-0.703052984886498,-2.2535777925466975,0.724173525251417,0,1,-1.4057965596728217,-1.4418076873214094,1,False,False,False,True,False,True,-0.18789775800444533,-0.9925478137415072,0.013425193402795408
649,-0.1129298130463459,0.004527235129950843,-0.2423107666447939,-0.28463234153974754,2,1,-1.1239016544590645,0.0032756629560860093,1,False,False,True,False,False,True,-0.4140771160030664,-0.9741355876002168,0.013425193402795408
651,-0.9621406996429737,0.7121074551463997,-1.0302298077197665,-0.28463234153974754,2,1,1.9769423028922644,-1.728354129427716,1,False,False,False,False,False,True,1.0768240536799427,2.412058044741231,-0.829190685445088
653,0.7362810735502818,-0.703052984886498,-0.09716778539414106,0.724173525251417,2,0,1.6950473976785072,-0.6321904769736331,1,False,True,False,False,False,True,-0.08059918650415661,1.3453423981294563,0.013425193402795408
654,-0.9621406996429737,-1.4106332049029469,-1.1753727889704193,-1.2934382083309122,0,1,3.6683117341748073,-1.2713619588271408,1,False,False,False,True,False,True,0.10791267935155396,4.450141416221681,0.013425193402795408
655,-0.1129298130463459,1.4196876751628487,0.7322206788953038,-1.2934382083309122,1,1,-0.5601118440315502,-0.7606423303316326,1,False,False,True,False,False,True,0.2503177225555973,-0.6732731574300337,1.1369130318666398
658,-0.9621406996429737,-1.4106332049029469,0.587077697644651,-0.28463234153974754,2,0,1.131257587250993,-0.21657462452202866,1,True,False,False,False,False,True,-0.1488241231372829,0.5597093669800148,-0.829190685445088
660,0.7362810735502818,0.004527235129950843,-1.5693323095079057,-1.2934382083309122,1,1,1.9769423028922644,-1.7913449421321197,1,False,False,False,True,True,False,0.8968471701255786,3.1410970214246254,2.2604008703304848
661,0.7362810735502818,-1.4106332049029469,-1.1546380773631832,-0.28463234153974754,1,1,0.8493626820372356,-1.5276481085558418,1,False,False,True,False,True,False,0.4997573511264996,1.323168356025512,0.8560410722506788
662,0.7362810735502818,0.004527235129950843,-1.4034546166500168,0.724173525251417,1,1,-0.2782169388177931,-1.3825222165407942,1,False,False,False,True,True,False,0.14515080086917762,0.21430424869420872,0.013425193402795408
666,-0.9621406996429737,0.004527235129950843,0.6078124092518871,-1.2934382083309122,2,1,3.104521923747293,-0.44877605174610485,1,False,False,False,True,True,False,-0.015230169903850298,1.9576136303910665,0.013425193402795408
671,-0.1129298130463459,0.004527235129950843,0.6285471208591232,-0.28463234153974754,2,1,-1.4057965596728217,0.01562680270204751,1,False,True,False,False,True,False,-0.24479654834384557,-1.2573933493947624,0.013425193402795408
673,0.7362810735502818,0.7121074551463997,1.0225066413966095,-0.28463234153974754,0,1,1.131257587250993,-0.8761254869563727,1,False,False,True,False,True,False,0.4517945154540112,0.39864288900826095,0.8560410722506788
675,-0.1129298130463459,1.4196876751628487,-0.2423107666447939,-0.28463234153974754,1,0,0.00367796639596411,-0.8279560419471229,1,False,False,False,False,True,False,0.01741941643751948,-0.007493715182466791,0.013425193402795408
676,-0.1129298130463459,0.7121074551463997,0.2760570235361091,-0.28463234153974754,2,0,-1.4057965596728217,-0.738410278788902,1,True,False,False,False,True,False,0.09965436662228784,-1.2424106447029406,0.013425193402795408
677,-0.1129298130463459,1.4196876751628487,-0.5118620175388635,-1.2934382083309122,1,0,2.5407321133197787,-0.9261476029275167,1,False,True,False,False,True,False,0.012582684710528405,2.416782726754113,1.1369130318666398
686,-0.1129298130463459,-0.703052984886498,0.5663429860374148,-1.2934382083309122,1,1,3.104521923747293,-0.06959606154508684,1,False,False,False,True,False,False,-0.22144970162251254,1.9859544615462545,1.1369130318666398
687,-0.1129298130463459,-0.703052984886498,-0.5533314407533357,-1.2934382083309122,1,0,0.00367796639596411,-0.20484104176336523,1,False,False,False,False,False,False,-0.40417734001178246,0.10881346198009696,1.1369130318666398
689,0.7362810735502818,-0.703052984886498,-0.9058215380763498,-0.28463234153974754,1,1,2.5407321133197787,-1.6320152394092164,1,False,True,False,False,False,False,0.8753672826737496,2.8497859371111773,0.8560410722506788
693,-0.1129298130463459,-1.4106332049029469,0.7529553905025399,-1.2934382083309122,1,1,3.104521923747293,-0.2548631577345093,1,False,False,False,False,False,False,-0.092382036456396,1.8619916660734623,1.1369130318666398
698,-0.9621406996429737,1.4196876751628487,-1.299781058613836,-1.2934382083309122,1,0,2.822627018533536,-1.5653190847810243,1,False,False,False,True,False,False,0.49396198126570334,3.7150377338964846,0.013425193402795408
708,-0.9621406996429737,0.004527235129950843,0.5663429860374148,-0.28463234153974754,1,1,-0.2782169388177931,-0.7680530141792096,1,False,False,False,True,False,True,0.20846229706142103,-0.44468858693987245,-0.829190685445088
714,-0.9621406996429737,0.004527235129950843,1.2298537574689707,-1.2934382083309122,2,0,2.822627018533536,-0.9205895900418342,1,False,False,False,True,False,True,0.5682631423028636,1.4035201535298902,0.013425193402795408
716,-0.1129298130463459,-1.4106332049029469,-1.5900670211151418,0.724173525251417,0,1,2.5407321133197787,-1.5844633513872646,1,False,False,False,True,False,True,0.3673366154902158,3.8872968948510964,-0.6606675096755112
721,0.7362810735502818,0.004527235129950843,-0.9058215380763498,-0.28463234153974754,1,0,1.6950473976785072,-1.8148121076494466,1,False,False,True,False,False,True,1.494139179385199,1.9883374449271232,0.8560410722506788
723,0.7362810735502818,0.004527235129950843,-1.3205157702210724,-1.2934382083309122,1,1,-1.1239016544590645,-1.4047542680835248,1,False,False,False,False,False,True,0.2141864048658655,-0.8065843297144734,2.2604008703304848
727,-0.1129298130463459,-0.703052984886498,0.006505772642039554,-0.28463234153974754,1,0,3.38641682896105,-0.853893435413642,1,False,False,True,False,False,True,0.1148282620665594,2.648512924918641,0.013425193402795408
